"index","average_price","devex value (USD)","volume","date"
1533,3220,11.27,60,2019-05-11 00:00:00.000
1534,3168,11.088000000000001,47,2019-05-12 00:00:00.000
1535,3099,10.8465,28,2019-05-13 00:00:00.000
1536,2917,10.2095,35,2019-05-14 00:00:00.000
1537,3007,10.5245,33,2019-05-15 00:00:00.000
1538,3282,11.487,38,2019-05-16 00:00:00.000
1539,3078,10.773,48,2019-05-17 00:00:00.000
1540,3102,10.857000000000001,53,2019-05-18 00:00:00.000
1541,3094,10.829,52,2019-05-19 00:00:00.000
1542,2878,10.073,35,2019-05-20 00:00:00.000
1543,3085,10.7975,31,2019-05-21 00:00:00.000
1544,3042,10.647,35,2019-05-22 00:00:00.000
1545,3033,10.6155,43,2019-05-23 00:00:00.000
1546,2612,9.142,91,2019-05-24 00:00:00.000
1547,2833,9.9155,65,2019-05-25 00:00:00.000
1548,2613,9.1455,177,2019-05-26 00:00:00.000
1549,2835,9.9225,80,2019-05-27 00:00:00.000
1550,3118,10.913,42,2019-05-28 00:00:00.000
1551,3193,11.1755,38,2019-05-29 00:00:00.000
1552,3154,11.039,31,2019-05-30 00:00:00.000
1553,3166,11.081,50,2019-05-31 00:00:00.000
1554,3256,11.396,62,2019-06-01 00:00:00.000
1555,3303,11.560500000000001,44,2019-06-02 00:00:00.000
1556,3533,12.3655,39,2019-06-03 00:00:00.000
1557,3303,11.560500000000001,44,2019-06-04 00:00:00.000
1558,3354,11.739,38,2019-06-05 00:00:00.000
1559,3670,12.845,42,2019-06-06 00:00:00.000
1560,3674,12.859,35,2019-06-07 00:00:00.000
1561,3177,11.1195,59,2019-06-08 00:00:00.000
1562,3158,11.053,47,2019-06-09 00:00:00.000
1563,3280,11.48,47,2019-06-10 00:00:00.000
1564,3377,11.8195,45,2019-06-11 00:00:00.000
1565,3438,12.033,46,2019-06-12 00:00:00.000
1566,3401,11.903500000000001,31,2019-06-13 00:00:00.000
1567,3357,11.7495,47,2019-06-14 00:00:00.000
1568,3246,11.361,56,2019-06-15 00:00:00.000
1569,3318,11.613,53,2019-06-16 00:00:00.000
1570,3286,11.501,44,2019-06-17 00:00:00.000
1571,3017,10.5595,39,2019-06-18 00:00:00.000
1572,2942,10.297,47,2019-06-19 00:00:00.000
1573,3067,10.7345,48,2019-06-20 00:00:00.000
1574,2905,10.1675,59,2019-06-21 00:00:00.000
1575,2995,10.4825,61,2019-06-22 00:00:00.000
1576,3302,11.557,45,2019-06-23 00:00:00.000
1577,3171,11.0985,49,2019-06-24 00:00:00.000
1578,3498,12.243,39,2019-06-25 00:00:00.000
1579,3342,11.697000000000001,43,2019-06-26 00:00:00.000
1580,3257,11.3995,39,2019-06-27 00:00:00.000
1581,3936,13.776,9,2019-07-11 04:00:00.000
1582,3991,13.9685,11,2019-07-12 04:00:00.000
1583,3570,12.495000000000001,13,2019-07-13 04:00:00.000
1584,3524,12.334,3,2019-07-14 04:00:00.000
1585,3519,12.3165,31,2019-07-15 04:00:00.000
1586,3298,11.543000000000001,9,2019-07-16 04:00:00.000
1587,3323,11.6305,10,2019-07-17 04:00:00.000
1588,3387,11.8545,11,2019-07-18 04:00:00.000
1589,3916,13.706,6,2019-07-19 00:00:00.000
1590,3215,11.2525,25,2019-07-20 00:00:00.000
1591,3459,12.1065,7,2019-07-21 00:00:00.000
1592,3365,11.7775,7,2019-07-22 00:00:00.000
1593,3214,11.249,6,2019-07-23 00:00:00.000
1594,3560,12.46,3,2019-07-24 00:00:00.000
1595,3240,11.34,11,2019-07-25 00:00:00.000
1596,2987,10.4545,14,2019-07-26 00:00:00.000
1597,3588,12.558,9,2019-07-27 00:00:00.000
1598,3422,11.977,11,2019-07-28 00:00:00.000
1599,3249,11.371500000000001,12,2019-07-29 00:00:00.000
1600,3124,10.934000000000001,10,2019-07-30 00:00:00.000
1601,3436,12.026,11,2019-07-31 00:00:00.000
1602,3196,11.186,8,2019-08-01 00:00:00.000
1603,3329,11.6515,9,2019-08-02 00:00:00.000
1604,3531,12.3585,8,2019-08-03 00:00:00.000
1605,3683,12.8905,8,2019-08-04 00:00:00.000
1606,3426,11.991,8,2019-08-05 00:00:00.000
1607,3546,12.411,12,2019-08-06 00:00:00.000
1608,3544,12.404,7,2019-08-07 00:00:00.000
1609,2900,10.15,9,2019-08-08 00:00:00.000
1610,3649,12.7715,12,2019-08-09 00:00:00.000
1611,3473,12.1555,8,2019-08-10 00:00:00.000
1612,3832,13.412,11,2019-08-11 00:00:00.000
1613,3736,13.076,21,2019-08-12 00:00:00.000
1614,3493,12.2255,34,2019-08-13 00:00:00.000
1615,3269,11.4415,27,2019-08-14 00:00:00.000
1616,3118,10.913,34,2019-08-15 00:00:00.000
1617,3385,11.8475,42,2019-08-16 00:00:00.000
1618,3300,11.55,43,2019-08-17 00:00:00.000
1619,3459,12.1065,35,2019-08-18 00:00:00.000
1620,3293,11.525500000000001,26,2019-08-19 00:00:00.000
1621,3274,11.459,37,2019-08-20 00:00:00.000
1622,3603,12.6105,25,2019-08-21 00:00:00.000
1623,3046,10.661,37,2019-08-22 00:00:00.000
1624,3224,11.284,36,2019-08-23 00:00:00.000
1625,3075,10.762500000000001,48,2019-08-24 00:00:00.000
1626,3363,11.7705,28,2019-08-25 00:00:00.000
1627,3041,10.6435,20,2019-08-26 00:00:00.000
1628,3334,11.669,23,2019-08-27 00:00:00.000
1629,3070,10.745000000000001,32,2019-08-28 00:00:00.000
1630,3214,11.249,28,2019-08-29 00:00:00.000
1631,3231,11.3085,47,2019-08-30 00:00:00.000
1632,2937,10.2795,73,2019-08-31 00:00:00.000
1633,3342,11.697000000000001,11,2019-09-01 00:00:00.000
1634,3003,10.5105,10,2019-09-02 00:00:00.000
1635,3326,11.641,8,2019-09-03 00:00:00.000
1636,3171,11.0985,37,2019-09-04 00:00:00.000
1637,3444,12.054,4,2019-09-05 00:00:00.000
1638,3281,11.4835,10,2019-09-06 00:00:00.000
1639,3231,11.3085,40,2019-09-07 00:00:00.000
1640,3179,11.1265,29,2019-09-08 00:00:00.000
1641,2957,10.3495,7,2019-09-09 00:00:00.000
1642,3253,11.3855,26,2019-09-10 00:00:00.000
1643,2867,10.0345,22,2019-09-11 00:00:00.000
1644,3049,10.6715,25,2019-09-12 00:00:00.000
1645,3070,10.745000000000001,33,2019-09-13 00:00:00.000
1646,3125,10.9375,39,2019-09-14 00:00:00.000
1647,3200,11.200000000000001,33,2019-09-15 00:00:00.000
1648,3224,11.284,24,2019-09-16 00:00:00.000
1649,3178,11.123000000000001,18,2019-09-17 00:00:00.000
1650,2878,10.073,15,2019-09-18 00:00:00.000
1651,2994,10.479000000000001,25,2019-09-19 00:00:00.000
1652,3073,10.7555,33,2019-09-20 00:00:00.000
1653,2937,10.2795,34,2019-09-21 00:00:00.000
1654,3354,11.739,27,2019-09-22 00:00:00.000
1655,3145,11.0075,22,2019-09-23 00:00:00.000
1656,2996,10.486,18,2019-09-24 00:00:00.000
1657,3040,10.64,20,2019-09-25 00:00:00.000
1658,3036,10.626,25,2019-09-26 00:00:00.000
1659,3346,11.711,24,2019-09-27 00:00:00.000
1660,3209,11.2315,46,2019-09-28 00:00:00.000
1661,3044,10.654,36,2019-09-29 00:00:00.000
1662,2954,10.339,27,2019-09-30 00:00:00.000
1663,3085,10.7975,26,2019-10-01 00:00:00.000
1664,3219,11.2665,27,2019-10-02 00:00:00.000
1665,3075,10.762500000000001,20,2019-10-03 00:00:00.000
1666,3168,11.088000000000001,33,2019-10-04 00:00:00.000
1667,2917,10.2095,41,2019-10-05 00:00:00.000
1668,2927,10.2445,40,2019-10-06 00:00:00.000
1669,3139,10.9865,28,2019-10-07 00:00:00.000
1670,2963,10.3705,22,2019-10-08 00:00:00.000
1671,2795,9.7825,30,2019-10-09 00:00:00.000
1672,2873,10.0555,22,2019-10-10 00:00:00.000
1673,2998,10.493,41,2019-10-11 00:00:00.000
1674,2957,10.3495,7,2019-10-12 00:00:00.000
1675,2620,9.17,16,2019-10-13 00:00:00.000
1676,2854,9.989,9,2019-10-14 00:00:00.000
1677,2268,7.938,6,2019-10-15 00:00:00.000
1678,2479,8.6765,11,2019-10-16 00:00:00.000
1679,3000,10.5,1,2019-10-17 00:00:00.000
1680,2982,10.437,6,2019-10-18 00:00:00.000
1681,2538,8.883000000000001,16,2019-10-19 00:00:00.000
1682,2690,9.415000000000001,8,2019-10-20 00:00:00.000
1683,2955,10.3425,6,2019-10-21 00:00:00.000
1684,2959,10.3565,7,2019-10-22 00:00:00.000
1685,3315,11.602500000000001,3,2019-10-23 00:00:00.000
1686,2599,9.0965,4,2019-10-24 00:00:00.000
1687,3105,10.8675,8,2019-10-25 00:00:00.000
1688,2947,10.3145,7,2019-10-26 00:00:00.000
1689,2854,9.989,7,2019-10-27 00:00:00.000
1690,2937,10.2795,5,2019-10-28 00:00:00.000
1691,2574,9.009,4,2019-10-29 00:00:00.000
1692,2312,8.092,12,2019-10-30 00:00:00.000
1693,2046,7.1610000000000005,15,2019-10-31 00:00:00.000
1694,2656,9.296,13,2019-11-01 00:00:00.000
1695,2700,9.450000000000001,13,2019-11-02 00:00:00.000
1696,2443,8.5505,8,2019-11-03 00:00:00.000
1697,2684,9.394,4,2019-11-04 00:00:00.000
1698,2499,8.746500000000001,11,2019-11-05 00:00:00.000
1699,2516,8.806000000000001,4,2019-11-06 00:00:00.000
1700,2681,9.3835,5,2019-11-07 00:00:00.000
1701,2781,9.7335,14,2019-11-08 00:00:00.000
1702,2698,9.443,8,2019-11-09 00:00:00.000
1703,2721,9.5235,12,2019-11-10 00:00:00.000
1704,2525,8.8375,9,2019-11-11 00:00:00.000
1705,2714,9.499,9,2019-11-12 00:00:00.000
1706,2779,9.7265,7,2019-11-13 00:00:00.000
1707,2669,9.3415,51,2019-11-14 00:00:00.000
1708,2664,9.324,62,2019-11-15 00:00:00.000
1709,2644,9.254,57,2019-11-16 00:00:00.000
1710,2553,8.9355,52,2019-11-17 00:00:00.000
1711,2660,9.31,32,2019-11-18 00:00:00.000
1712,2489,8.711500000000001,28,2019-11-19 00:00:00.000
1713,2578,9.023,33,2019-11-20 00:00:00.000
1714,2430,8.505,12,2019-11-21 00:00:00.000
1715,2399,8.3965,13,2019-11-22 00:00:00.000
1716,2079,7.2765,7,2019-11-23 00:00:00.000
1717,2299,8.0465,66,2019-11-24 00:00:00.000
1718,2468,8.638,6,2019-11-25 00:00:00.000
1719,2307,8.0745,15,2019-11-26 00:00:00.000
1720,1922,6.727,49,2019-11-27 00:00:00.000
1721,1990,6.965,19,2019-11-28 00:00:00.000
1722,2267,7.9345,88,2019-11-29 00:00:00.000
1723,2096,7.336,128,2019-11-30 00:00:00.000
1724,1877,6.569500000000001,80,2019-12-01 00:00:00.000
1725,2036,7.126,88,2019-12-02 00:00:00.000
1726,2422,8.477,45,2019-12-03 00:00:00.000
1727,2286,8.001,38,2019-12-04 00:00:00.000
1728,2425,8.4875,41,2019-12-05 00:00:00.000
1729,2292,8.022,60,2019-12-06 00:00:00.000
1730,2526,8.841,62,2019-12-07 00:00:00.000
1731,2561,8.9635,6,2019-12-08 00:00:00.000
1732,2567,8.9845,34,2019-12-09 00:00:00.000
1733,2537,8.8795,9,2019-12-10 00:00:00.000
1734,2798,9.793000000000001,8,2019-12-11 00:00:00.000
1735,2352,8.232,7,2019-12-12 00:00:00.000
1736,2566,8.981,30,2019-12-13 00:00:00.000
1737,2479,8.6765,60,2019-12-14 00:00:00.000
1738,2800,9.8,6,2019-12-15 00:00:00.000
1739,2718,9.513,11,2019-12-16 00:00:00.000
1740,2499,8.746500000000001,3,2019-12-17 00:00:00.000
1741,2625,9.1875,18,2019-12-18 00:00:00.000
1742,2594,9.079,31,2019-12-19 00:00:00.000
1743,2666,9.331,12,2019-12-20 00:00:00.000
1744,2800,9.8,14,2019-12-21 00:00:00.000
1745,2891,10.118500000000001,8,2019-12-22 00:00:00.000
1746,2841,9.9435,12,2019-12-23 00:00:00.000
1747,3269,11.4415,33,2019-12-24 00:00:00.000
1748,3424,11.984,53,2019-12-25 00:00:00.000
1749,3694,12.929,27,2019-12-26 00:00:00.000
1750,3770,13.195,22,2019-12-27 00:00:00.000
1751,3762,13.167,37,2019-12-28 00:00:00.000
1752,3517,12.3095,17,2019-12-29 00:00:00.000
1753,3631,12.7085,12,2019-12-30 00:00:00.000
1754,3785,13.2475,38,2019-12-31 00:00:00.000
1755,3410,11.935,24,2020-01-01 00:00:00.000
1756,3644,12.754,13,2020-01-02 00:00:00.000
1757,3806,13.321,19,2020-01-03 00:00:00.000
1758,3322,11.627,15,2020-01-04 00:00:00.000
1759,3666,12.831,10,2020-01-05 00:00:00.000
1760,3360,11.76,10,2020-01-06 00:00:00.000
1761,3468,12.138,8,2020-01-07 00:00:00.000
1762,3488,12.208,7,2020-01-08 00:00:00.000
1763,2921,10.2235,11,2020-01-09 00:00:00.000
1764,3157,11.0495,21,2020-01-10 00:00:00.000
1765,2974,10.409,8,2020-01-11 00:00:00.000
1766,3121,10.9235,10,2020-01-12 00:00:00.000
1767,3262,11.417,6,2020-01-13 00:00:00.000
1768,3153,11.0355,12,2020-01-14 00:00:00.000
1769,2922,10.227,9,2020-01-15 00:00:00.000
1770,3012,10.542,7,2020-01-16 00:00:00.000
1771,3000,10.5,12,2020-01-17 00:00:00.000
1772,2995,10.4825,13,2020-01-18 00:00:00.000
1773,3051,10.6785,8,2020-01-19 00:00:00.000
1774,2938,10.283,7,2020-01-20 00:00:00.000
1775,2905,10.1675,12,2020-01-21 00:00:00.000
1776,3021,10.573500000000001,6,2020-01-22 00:00:00.000
1777,2917,10.2095,7,2020-01-23 00:00:00.000
1778,2865,10.0275,16,2020-01-24 00:00:00.000
1779,2730,9.555,17,2020-01-25 00:00:00.000
1780,2979,10.4265,11,2020-01-26 00:00:00.000
1781,2728,9.548,3,2020-01-27 00:00:00.000
1782,2729,9.5515,12,2020-01-28 00:00:00.000
1783,2588,9.058,37,2020-01-29 00:00:00.000
1784,2342,8.197000000000001,32,2020-01-30 00:00:00.000
1785,2731,9.5585,42,2020-01-31 00:00:00.000
1786,2840,9.94,12,2020-02-01 00:00:00.000
1787,2727,9.5445,8,2020-02-02 00:00:00.000
1788,2622,9.177,44,2020-02-03 00:00:00.000
1789,2695,9.432500000000001,43,2020-02-04 00:00:00.000
1790,2588,9.058,38,2020-02-05 00:00:00.000
1791,2554,8.939,44,2020-02-06 00:00:00.000
1792,2709,9.4815,45,2020-02-07 00:00:00.000
1793,2744,9.604000000000001,69,2020-02-08 00:00:00.000
1794,2565,8.977500000000001,58,2020-02-09 00:00:00.000
1795,2672,9.352,34,2020-02-10 00:00:00.000
1796,2704,9.464,39,2020-02-11 00:00:00.000
1797,2754,9.639,36,2020-02-12 00:00:00.000
1798,2663,9.320500000000001,40,2020-02-13 00:00:00.000
1799,2583,9.0405,78,2020-02-14 00:00:00.000
1800,2856,9.996,64,2020-02-15 00:00:00.000
1801,2710,9.485,74,2020-02-16 00:00:00.000
1802,2781,9.7335,72,2020-02-17 00:00:00.000
1803,2731,9.5585,51,2020-02-18 00:00:00.000
1804,2836,9.926,48,2020-02-19 00:00:00.000
1805,2905,10.1675,43,2020-02-20 00:00:00.000
1806,2775,9.7125,10,2020-02-21 00:00:00.000
1807,2983,10.4405,11,2020-02-22 00:00:00.000
1808,2865,10.0275,6,2020-02-23 00:00:00.000
1809,2645,9.2575,6,2020-02-24 00:00:00.000
1810,2767,9.6845,6,2020-02-25 00:00:00.000
1811,2898,10.143,7,2020-02-26 00:00:00.000
1812,2591,9.0685,12,2020-02-27 00:00:00.000
1813,2775,9.7125,11,2020-02-28 00:00:00.000
1814,2912,10.192,17,2020-02-29 00:00:00.000
1815,2993,10.4755,13,2020-03-01 00:00:00.000
1816,2733,9.5655,5,2020-03-02 00:00:00.000
1817,2535,8.8725,10,2020-03-03 00:00:00.000
1818,2953,10.3355,11,2020-03-04 00:00:00.000
1819,3057,10.6995,7,2020-03-05 00:00:00.000
1820,3298,11.543000000000001,8,2020-03-06 00:00:00.000
1821,2866,10.031,8,2020-03-07 00:00:00.000
1822,3345,11.7075,5,2020-03-08 00:00:00.000
1823,2628,9.198,8,2020-03-09 00:00:00.000
1824,3069,10.7415,11,2020-03-10 00:00:00.000
1825,2891,10.118500000000001,11,2020-03-11 00:00:00.000
1826,2759,9.6565,6,2020-03-12 00:00:00.000
1827,2776,9.716000000000001,14,2020-03-13 00:00:00.000
1828,3152,11.032,9,2020-03-14 00:00:00.000
1829,2806,9.821,12,2020-03-15 00:00:00.000
1830,2779,9.7265,14,2020-03-16 00:00:00.000
1831,2859,10.0065,7,2020-03-17 00:00:00.000
1832,2453,8.5855,8,2020-03-18 00:00:00.000
1833,2972,10.402000000000001,13,2020-03-19 00:00:00.000
1834,2939,10.2865,12,2020-03-20 00:00:00.000
1835,2403,8.4105,16,2020-03-21 00:00:00.000
1836,2534,8.869,18,2020-03-22 00:00:00.000
1837,2916,10.206,14,2020-03-23 00:00:00.000
1838,2650,9.275,15,2020-03-24 00:00:00.000
1839,2554,8.939,15,2020-03-25 00:00:00.000
1840,3330,11.655,17,2020-03-26 00:00:00.000
1841,2699,9.4465,11,2020-03-27 00:00:00.000
1842,2716,9.506,17,2020-03-28 00:00:00.000
1843,2359,8.2565,11,2020-03-29 00:00:00.000
1844,2464,8.624,49,2020-03-30 00:00:00.000
1845,2513,8.7955,97,2020-03-31 00:00:00.000
1846,2603,9.1105,81,2020-04-01 00:00:00.000
1847,2600,9.1,82,2020-04-02 00:00:00.000
1848,2782,9.737,77,2020-04-03 00:00:00.000
1849,2674,9.359,85,2020-04-04 00:00:00.000
1850,2768,9.688,77,2020-04-05 00:00:00.000
1851,2655,9.2925,77,2020-04-06 00:00:00.000
1852,2621,9.1735,82,2020-04-07 00:00:00.000
1853,2545,8.9075,78,2020-04-08 00:00:00.000
1854,2809,9.8315,83,2020-04-09 00:00:00.000
1855,2670,9.345,85,2020-04-10 00:00:00.000
1856,2764,9.674,105,2020-04-11 00:00:00.000
1857,3110,10.885,127,2020-04-12 00:00:00.000
1858,2925,10.2375,98,2020-04-13 00:00:00.000
1859,2734,9.569,106,2020-04-14 00:00:00.000
1860,2797,9.7895,104,2020-04-15 00:00:00.000
1861,2964,10.374,95,2020-04-16 00:00:00.000
1862,3139,10.9865,91,2020-04-17 00:00:00.000
1863,2918,10.213000000000001,123,2020-04-18 00:00:00.000
1864,2974,10.409,96,2020-04-19 00:00:00.000
1865,3041,10.6435,59,2020-04-20 00:00:00.000
1866,2716,9.506,107,2020-04-21 00:00:00.000
1867,2978,10.423,88,2020-04-22 00:00:00.000
1868,2738,9.583,93,2020-04-23 00:00:00.000
1869,2914,10.199,112,2020-04-24 00:00:00.000
1870,2986,10.451,115,2020-04-25 00:00:00.000
1871,2950,10.325000000000001,85,2020-04-26 00:00:00.000
1872,3060,10.71,87,2020-04-27 00:00:00.000
1873,2961,10.3635,113,2020-04-28 00:00:00.000
1874,2955,10.3425,116,2020-04-29 00:00:00.000
1875,3040,10.64,101,2020-04-30 00:00:00.000
1876,3011,10.5385,129,2020-05-01 00:00:00.000
1877,3032,10.612,146,2020-05-02 00:00:00.000
1878,3241,11.3435,112,2020-05-03 00:00:00.000
1879,3062,10.717,110,2020-05-04 00:00:00.000
1880,3047,10.6645,123,2020-05-05 00:00:00.000
1881,3055,10.6925,104,2020-05-06 00:00:00.000
1882,3109,10.8815,114,2020-05-07 00:00:00.000
1883,3114,10.899000000000001,107,2020-05-08 00:00:00.000
1884,2952,10.332,123,2020-05-09 00:00:00.000
1885,3266,11.431000000000001,108,2020-05-10 00:00:00.000
1886,2850,9.975,140,2020-05-11 00:00:00.000
1887,2874,10.059000000000001,127,2020-05-12 00:00:00.000
1888,3020,10.57,121,2020-05-13 00:00:00.000
1889,2975,10.4125,32,2020-05-14 00:00:00.000
1890,2889,10.1115,19,2020-05-15 00:00:00.000
1891,3035,10.6225,70,2020-05-16 00:00:00.000
1892,3325,11.637500000000001,24,2020-05-17 00:00:00.000
1893,2767,9.6845,26,2020-05-18 00:00:00.000
1894,2811,9.8385,24,2020-05-19 00:00:00.000
1895,2841,9.9435,39,2020-05-20 00:00:00.000
1896,2617,9.1595,37,2020-05-21 00:00:00.000
1897,2773,9.7055,184,2020-05-22 00:00:00.000
1898,2941,10.2935,153,2020-05-23 00:00:00.000
1899,2948,10.318,32,2020-05-24 00:00:00.000
1900,3480,12.18,37,2020-05-25 00:00:00.000
1901,3261,11.4135,24,2020-05-26 00:00:00.000
1902,2763,9.6705,43,2020-05-27 00:00:00.000
1903,2931,10.2585,41,2020-05-28 00:00:00.000
1904,2798,9.793000000000001,39,2020-05-29 00:00:00.000
1905,2658,9.303,33,2020-05-30 00:00:00.000
1906,2911,10.1885,42,2020-05-31 00:00:00.000
1907,3156,11.046,25,2020-06-01 00:00:00.000
1908,3123,10.9305,28,2020-06-02 00:00:00.000
1909,3087,10.8045,16,2020-06-03 00:00:00.000
1910,3028,10.598,27,2020-06-04 00:00:00.000
1911,2998,10.493,23,2020-06-05 00:00:00.000
1912,2930,10.255,122,2020-06-06 00:00:00.000
1913,2905,10.1675,149,2020-06-07 00:00:00.000
1914,3394,11.879,35,2020-06-08 00:00:00.000
1915,3142,10.997,24,2020-06-09 00:00:00.000
1916,2942,10.297,24,2020-06-10 00:00:00.000
1917,2965,10.3775,101,2020-06-11 00:00:00.000
1918,3193,11.1755,31,2020-06-12 00:00:00.000
1919,3400,11.9,25,2020-06-13 00:00:00.000
1920,3030,10.605,26,2020-06-14 00:00:00.000
1921,2724,9.534,41,2020-06-15 00:00:00.000
1922,3209,11.2315,13,2020-06-16 00:00:00.000
1923,2766,9.681000000000001,32,2020-06-17 00:00:00.000
1924,2998,10.493,28,2020-06-18 00:00:00.000
1925,2903,10.1605,19,2020-06-19 00:00:00.000
1926,3009,10.5315,35,2020-06-20 00:00:00.000
1927,3132,10.962,28,2020-06-21 00:00:00.000
1928,3132,10.962,26,2020-06-22 00:00:00.000
1929,3169,11.0915,91,2020-06-23 00:00:00.000
1930,2987,10.4545,149,2020-06-24 00:00:00.000
1931,3037,10.6295,163,2020-06-25 00:00:00.000
1932,3130,10.955,126,2020-06-26 00:00:00.000
1933,2897,10.1395,33,2020-06-27 00:00:00.000
1934,2964,10.374,30,2020-06-28 00:00:00.000
1935,3087,10.8045,32,2020-06-29 00:00:00.000
1936,3041,10.6435,31,2020-06-30 00:00:00.000
1937,3178,11.123000000000001,27,2020-07-01 00:00:00.000
1938,3194,11.179,20,2020-07-02 00:00:00.000
1939,3402,11.907,27,2020-07-03 00:00:00.000
1940,3258,11.403,29,2020-07-04 00:00:00.000
1941,3003,10.5105,28,2020-07-05 00:00:00.000
1942,3367,11.7845,24,2020-07-06 00:00:00.000
1943,3018,10.563,37,2020-07-07 00:00:00.000
1944,2867,10.0345,20,2020-07-08 00:00:00.000
1945,2942,10.297,20,2020-07-09 00:00:00.000
1946,3218,11.263,21,2020-07-10 00:00:00.000
1947,2940,10.290000000000001,19,2020-07-11 00:00:00.000
1948,3261,11.4135,22,2020-07-12 00:00:00.000
1949,2756,9.646,33,2020-07-13 00:00:00.000
1950,3041,10.6435,21,2020-07-14 00:00:00.000
1951,3307,11.5745,22,2020-07-15 00:00:00.000
1952,3420,11.97,24,2020-07-16 00:00:00.000
1953,3271,11.448500000000001,30,2020-07-17 00:00:00.000
1954,3316,11.606,21,2020-07-18 00:00:00.000
1955,3489,12.211500000000001,18,2020-07-19 00:00:00.000
1956,3035,10.6225,34,2020-07-20 00:00:00.000
1957,3328,11.648,16,2020-07-21 00:00:00.000
1958,3935,13.7725,16,2020-07-22 00:00:00.000
1959,3854,13.489,23,2020-07-23 00:00:00.000
1960,4067,14.2345,21,2020-07-24 00:00:00.000
1961,4178,14.623000000000001,21,2020-07-25 00:00:00.000
1962,4001,14.0035,21,2020-07-26 00:00:00.000
1963,3879,13.576500000000001,14,2020-07-27 00:00:00.000
1964,3888,13.608,24,2020-07-28 00:00:00.000
1965,4397,15.3895,15,2020-07-29 00:00:00.000
1966,3211,11.2385,30,2020-07-30 00:00:00.000
1967,3951,13.8285,34,2020-07-31 00:00:00.000
1968,4192,14.672,19,2020-08-01 00:00:00.000
1969,4235,14.8225,12,2020-08-02 00:00:00.000
1970,3732,13.062,17,2020-08-03 00:00:00.000
1971,4288,15.008000000000001,19,2020-08-04 00:00:00.000
1972,4203,14.7105,19,2020-08-05 00:00:00.000
1973,4499,15.746500000000001,13,2020-08-06 00:00:00.000
1974,4327,15.1445,17,2020-08-07 00:00:00.000
1975,4395,15.3825,57,2020-08-08 00:00:00.000
1976,4353,15.2355,105,2020-08-09 00:00:00.000
1977,4081,14.2835,116,2020-08-10 00:00:00.000
1978,3945,13.807500000000001,95,2020-08-11 00:00:00.000
1979,3605,12.6175,153,2020-08-12 00:00:00.000
1980,3354,11.739,172,2020-08-13 00:00:00.000
1981,3558,12.453,141,2020-08-14 00:00:00.000
1982,3755,13.1425,135,2020-08-15 00:00:00.000
1983,3950,13.825000000000001,122,2020-08-16 00:00:00.000
1984,4173,14.605500000000001,101,2020-08-17 00:00:00.000
1985,3772,13.202,96,2020-08-18 00:00:00.000
1986,3821,13.3735,98,2020-08-19 00:00:00.000
1987,2261,7.9135,48,2020-08-20 00:00:00.000
1988,4190,14.665000000000001,25,2020-08-21 00:00:00.000
1989,4243,14.8505,18,2020-08-22 00:00:00.000
1990,4361,15.2635,13,2020-08-23 00:00:00.000
1991,4231,14.8085,11,2020-08-24 00:00:00.000
1992,4446,15.561,18,2020-08-25 00:00:00.000
1993,3794,13.279,28,2020-08-26 00:00:00.000
1994,3748,13.118,16,2020-08-27 00:00:00.000
1995,4297,15.0395,19,2020-08-28 00:00:00.000
1996,4180,14.63,27,2020-08-29 00:00:00.000
1997,4113,14.3955,10,2020-08-30 00:00:00.000
1998,4288,15.008000000000001,18,2020-08-31 00:00:00.000
1999,4142,14.497,19,2020-09-01 00:00:00.000
2000,4435,15.5225,15,2020-09-02 00:00:00.000
2001,4563,15.9705,20,2020-09-03 00:00:00.000
2002,4627,16.1945,9,2020-09-04 00:00:00.000
2003,4677,16.3695,18,2020-09-05 00:00:00.000
2004,4450,15.575000000000001,15,2020-09-06 00:00:00.000
2005,4323,15.1305,19,2020-09-07 00:00:00.000
2006,4711,16.488500000000002,18,2020-09-08 00:00:00.000
2007,3855,13.4925,35,2020-09-09 00:00:00.000
2008,3722,13.027000000000001,24,2020-09-10 00:00:00.000
2009,4755,16.642500000000002,14,2020-09-11 00:00:00.000
2010,4686,16.401,58,2020-09-12 00:00:00.000
2011,4326,15.141,16,2020-09-13 00:00:00.000
2012,4422,15.477,20,2020-09-14 00:00:00.000
2013,3521,12.323500000000001,18,2020-09-15 00:00:00.000
2014,4192,14.672,12,2020-09-16 00:00:00.000
2015,4108,14.378,17,2020-09-17 00:00:00.000
2016,4441,15.5435,28,2020-09-18 00:00:00.000
2017,4168,14.588000000000001,22,2020-09-19 00:00:00.000
2018,4457,15.5995,18,2020-09-20 00:00:00.000
2019,4415,15.4525,14,2020-09-21 00:00:00.000
2020,3818,13.363,16,2020-09-22 00:00:00.000
2021,4748,16.618000000000002,12,2020-09-23 00:00:00.000
2022,4279,14.9765,13,2020-09-24 00:00:00.000
2023,4549,15.9215,15,2020-09-25 00:00:00.000
2024,4332,15.162,18,2020-09-26 00:00:00.000
2025,4092,14.322000000000001,16,2020-09-27 00:00:00.000
2026,4415,15.4525,10,2020-09-28 00:00:00.000
2027,4030,14.105,16,2020-09-29 00:00:00.000
2028,4159,14.5565,16,2020-09-30 00:00:00.000
2029,4318,15.113,17,2020-10-01 00:00:00.000
2030,4344,15.204,14,2020-10-02 00:00:00.000
2031,3740,13.09,43,2020-10-03 00:00:00.000
